Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
E1,Conn_01x08,wirebond_8x_0.6x2cm,5.68225,-0.0,90.0,top
J1,Conn_01x22,FPC-SMD_20P-P0.50_XUNPU_FPC-05F-20PH20,-9.5,23.2025,180.0,top
J2,Conn_01x22,FPC-SMD_20P-P0.50_XUNPU_FPC-05F-20PH20,9.5,23.2025,180.0,top
N1,Conn_01x08,wirebond_8x_0.6x2cm,0.0,5.68225,180.0,top
S1,Conn_01x08,wirebond_8x_0.6x2cm,0.0,-5.68225,0.0,top
W1,Conn_01x08,wirebond_8x_0.6x2cm,-5.68225,-0.0,-90.0,top
